TEMP,B,power,SETP,TIME
302.18,0.0857396,0.4,301.43,858.0609452724457
302.19,0.0857472,0.4,301.43,860.0901885032654
302.19,0.0857549,0.4,301.44,862.1199917793274
302.19,0.0857625,0.4,301.44,864.1533107757568
302.2,0.0857701,0.4,301.44,866.1757018566132
302.2,0.0857701,0.4,301.45,868.211651802063
302.2,0.0857778,0.4,301.45,870.24329829216
302.21,0.0857854,0.4,301.45,872.2705969810486
302.21,0.085793,0.4,301.46,874.2998793125153
302.21,0.0858006,0.4,301.46,876.33220744133
302.22,0.0858083,0.4,301.46,878.3672573566437
302.22,0.0858159,0.4,301.47,880.4015362262726
302.22,0.0858235,0.4,301.47,882.4320933818817
302.22,0.0858312,0.4,301.47,884.4680302143097
302.23,0.0858388,0.4,301.48,886.491427898407
302.23,0.0858464,0.4,301.48,888.5316472053528
302.23,0.0858541,0.4,301.48,890.5608322620392
302.24,0.0858617,0.4,301.49,892.5842678546906
302.24,0.0858693,0.4,301.49,894.6242251396179
302.24,0.0858769,0.4,301.49,896.6485059261322
302.25,0.0858769,0.4,301.5,898.6802709102631
302.25,0.0858846,0.4,301.5,900.7080392837524
302.25,0.0858922,0.4,301.5,902.7270357608795
302.26,0.0858998,0.4,301.51,904.7579066753387
302.26,0.0859075,0.4,301.51,906.7855615615845
302.26,0.0859151,0.4,301.51,908.8221163749695
302.27,0.0859227,0.4,301.52,910.8530750274658
302.27,0.0859303,0.4,301.52,912.8851709365845
302.27,0.0859303,0.4,301.52,914.9235453605652
302.28,0.085938,0.4,301.53,916.9581685066223
302.28,0.0859456,0.4,301.53,918.9875965118408
302.28,0.0859532,0.4,301.53,921.0269219875336
302.29,0.0859609,0.4,301.54,923.0599961280823
302.29,0.0859761,0.4,301.54,925.0903725624084
302.29,0.0859838,0.4,301.55,927.1312029361725
302.3,0.0859838,0.4,301.55,929.1548235416412
302.3,0.0859914,0.4,301.55,931.1919491291046
302.3,0.085999,0.4,301.56,933.2326197624207
302.31,0.0860066,0.4,301.56,935.2568736076355
302.31,0.0860143,0.4,301.56,937.2928645610809
302.31,0.0860219,0.4,301.57,939.3267104625702
302.32,0.0860295,0.4,301.57,941.3583104610443
302.32,0.0860295,0.4,301.57,943.3920829296112
302.32,0.0860372,0.4,301.58,945.4328587055206
302.33,0.0860448,0.4,301.58,947.4673662185669
302.33,0.0860524,0.4,301.58,949.4930689334869
302.33,0.08606,0.4,301.59,951.5282173156738
302.34,0.0860677,0.4,301.59,953.5565378665924
302.34,0.0860829,0.4,301.59,955.5882704257965
302.34,0.0860829,0.4,301.6,957.6187965869904
302.35,0.0860829,0.4,301.6,959.6520676612854
302.35,0.0860982,0.4,301.6,961.6824164390564
302.35,0.0861058,0.4,301.61,963.7067768573761
302.36,0.0861058,0.4,301.61,965.7459719181061
302.36,0.0861211,0.4,301.61,967.7675702571869
302.36,0.0861287,0.4,301.62,969.8016159534454
302.36,0.0861363,0.4,301.62,971.8331496715546
302.37,0.0861363,0.4,301.62,973.8711903095245
302.37,0.086144,0.4,301.63,975.8958134651184
302.37,0.0861516,0.4,301.63,977.9419083595276
302.38,0.0861592,0.4,301.63,979.968103647232
302.38,0.0861669,0.4,301.64,981.9988198280334
302.38,0.0861745,0.4,301.64,984.0391652584076
302.39,0.0861821,0.4,301.64,986.0717222690582
302.39,0.0861897,0.4,301.65,988.0954375267029
302.39,0.0861974,0.4,301.65,990.1396446228027
302.4,0.086205,0.4,301.65,992.1622412204742
302.4,0.0862126,0.4,301.66,994.1951515674591
302.4,0.0862126,0.4,301.66,996.2319536209106
302.41,0.0862279,0.4,301.66,998.2598667144775
302.41,0.0862355,0.4,301.67,1000.2935032844543
302.41,0.0862432,0.4,301.67,1002.330491065979
302.42,0.0862432,0.4,301.67,1004.3567991256714
302.42,0.0862508,0.4,301.68,1006.3878092765808
302.42,0.0862584,0.4,301.68,1008.4327101707458
302.43,0.086266,0.4,301.68,1010.467734336853
302.43,0.0862737,0.4,301.69,1012.4941732883453
302.43,0.0862813,0.4,301.69,1014.53537940979
302.44,0.0862889,0.4,301.69,1016.5683469772339
302.44,0.0862966,0.4,301.7,1018.5908377170563
302.44,0.0862966,0.4,301.7,1020.6387372016907
302.45,0.0863042,0.4,301.7,1022.6689355373383
302.45,0.0863118,0.4,301.71,1024.6986918449402
302.45,0.0863194,0.4,301.71,1026.7348821163177
302.46,0.0863271,0.4,301.71,1028.7612812519073
302.46,0.0863423,0.4,301.72,1030.7956578731537
302.46,0.08635,0.4,301.72,1032.8400721549988
302.47,0.08635,0.4,301.72,1034.8629059791565
302.47,0.0863576,0.4,301.73,1036.8990919589996
302.47,0.0863652,0.4,301.73,1038.9264640808105
302.48,0.0863729,0.4,301.73,1040.9597539901733
302.48,0.0863805,0.4,301.74,1042.9863164424896
302.48,0.0863881,0.4,301.74,1045.0197732448578
302.49,0.0863957,0.4,301.74,1047.0559158325195
302.49,0.0864034,0.4,301.75,1049.086627960205
302.49,0.0864034,0.4,301.75,1051.1177096366882
302.5,0.086411,0.4,301.76,1053.1469299793243
302.5,0.0864186,0.4,301.76,1055.177395582199
302.5,0.0864263,0.4,301.76,1057.2098314762115
302.5,0.0864339,0.4,301.77,1059.2475793361664
302.51,0.0864415,0.4,301.77,1061.277976989746
302.51,0.0864491,0.4,301.77,1063.300867319107
302.51,0.0864568,0.4,301.78,1065.3435797691345
302.52,0.0864568,0.4,301.78,1067.373666524887
302.52,0.086472,0.4,301.78,1069.4029431343079
302.52,0.0864797,0.4,301.79,1071.4427156448364
302.53,0.0864873,0.4,301.79,1073.4706602096558
302.53,0.0864873,0.4,301.79,1075.5058748722076
302.53,0.0865026,0.4,301.8,1077.5405495166779
302.54,0.0865026,0.4,301.8,1079.5757620334625
302.54,0.0865102,0.4,301.8,1081.6033473014832
302.54,0.0865178,0.4,301.81,1083.6388273239136
302.55,0.0865254,0.4,301.81,1085.668419122696
302.55,0.0865331,0.4,301.81,1087.7011902332306
